fecha,isla,numero_casos,pcr_total,Urg_cv,HPT_cv19,CCR_cv19,tmin,tmed,presMax
2021-09-14,GRAN CANARIA,40,1759,1,66,26,21.1,24.0,1012.3
2021-09-14,TENERIFE,51,2040,5,97,31,23.2,25.2,1013.5
2021-09-14,LA PALMA,1,121,0,1,1,22.0,24.6,1013.2
2021-09-15,TENERIFE,44,2008,2,94,28,23.0,26.5,1015.8
2021-09-15,EL HIERRO,0,31,0,0,0,23.2,25.0,1016.2
2021-09-15,LA PALMA,0,148,0,1,0,20.7,23.7,1015.8
2021-09-15,FUERTEVENTURA,9,244,0,2,0,21.9,25.3,1015.5
2021-09-15,LANZAROTE,3,477,0,0,3,20.5,24.8,1016.7
2021-09-15,GRAN CANARIA,39,1831,2,62,27,21.5,25.6,1014.3
2021-09-15,LA GOMERA,0,25,0,0,0,20.8,23.9,994.6
2021-09-16,EL HIERRO,0,31,0,0,0,23.7,25.4,1017.8
2021-09-16,LA PALMA,0,252,0,1,0,22.4,24.6,1016.5
2021-09-16,LA GOMERA,0,25,0,0,0,21.9,25.4,994.8
2021-09-16,LANZAROTE,11,406,0,0,3,21.7,26.2,1017.6
2021-09-16,GRAN CANARIA,38,1631,3,68,26,21.9,25.0,1015.1
2021-09-16,FUERTEVENTURA,26,481,1,3,0,22.4,25.0,1016.3
2021-09-16,TENERIFE,42,1963,4,95,28,23.8,26.4,1016.5
2021-09-17,LANZAROTE,23,483,0,0,3,21.6,25.5,1017.0
2021-09-17,FUERTEVENTURA,10,292,2,4,0,21.8,24.7,1015.9
2021-09-17,TENERIFE,38,2023,5,84,26,22.7,25.4,1016.2
2021-09-17,LA PALMA,0,219,0,1,0,22.2,24.8,1015.9
2021-09-17,LA GOMERA,0,17,0,0,0,21.9,25.2,994.7
2021-09-17,EL HIERRO,1,72,0,0,0,23.1,24.4,1017.0
2021-09-17,GRAN CANARIA,28,1734,18,71,24,22.1,24.9,1014.7
2021-09-18,FUERTEVENTURA,13,297,0,2,0,21.8,24.6,1015.9
2021-09-18,GRAN CANARIA,31,1132,5,82,26,21.9,24.8,1014.4
2021-09-18,LANZAROTE,8,385,0,0,3,19.7,25.0,1017.0
2021-09-18,TENERIFE,22,1354,5,84,26,22.8,25.2,1015.1
2021-09-18,LA GOMERA,0,24,0,0,0,21.2,24.4,993.7
2021-09-18,LA PALMA,0,123,0,1,0,21.8,24.6,1014.9
2021-09-18,EL HIERRO,0,12,0,0,0,23.1,24.9,1015.8
2021-09-19,EL HIERRO,0,2,0,0,0,23.3,24.4,1018.0
2021-09-19,GRAN CANARIA,30,962,6,81,28,22.1,24.6,1015.9
2021-09-19,LA PALMA,1,74,0,1,0,21.7,24.0,1017.2
2021-09-19,LANZAROTE,4,307,0,0,3,20.5,25.2,1018.6
2021-09-19,FUERTEVENTURA,9,224,0,2,0,22.3,24.6,1017.5
2021-09-19,TENERIFE,18,1071,2,83,27,22.2,24.9,1017.2
2021-09-19,LA GOMERA,0,19,0,0,0,20.6,24.1,996.0
2021-09-20,TENERIFE,33,2112,2,83,25,22.1,25.2,1017.7
2021-09-20,LA GOMERA,0,27,0,0,0,20.9,23.8,996.1
2021-09-20,GRAN CANARIA,26,1648,3,86,27,21.7,24.9,1016.0
2021-09-20,FUERTEVENTURA,11,325,0,1,0,21.2,24.0,1017.2
2021-09-20,LA PALMA,1,122,0,1,0,21.7,24.2,1017.6
2021-09-20,EL HIERRO,2,38,0,0,0,23.1,24.6,1018.9
2021-09-20,LANZAROTE,14,473,2,2,2,20.5,24.9,1018.4
2021-09-21,TENERIFE,38,2228,2,72,25,22.0,25.0,1015.9
2021-09-21,GRAN CANARIA,30,1802,4,83,27,21.9,24.6,1014.2
2021-09-21,LA GOMERA,0,25,0,0,0,20.3,24.0,995.1
2021-09-21,LANZAROTE,14,462,0,2,2,20.0,24.6,1016.4
2021-09-21,EL HIERRO,3,65,0,0,0,23.0,25.0,1017.6
2021-09-21,LA PALMA,0,99,0,1,0,22.5,23.9,1016.3
2021-09-21,FUERTEVENTURA,15,484,0,1,0,20.7,24.0,1015.6
2021-09-22,FUERTEVENTURA,12,652,0,1,0,21.9,24.6,1013.0
2021-09-22,LANZAROTE,10,522,0,2,5,21.1,25.1,1014.0
2021-09-22,TENERIFE,27,2433,2,71,25,22.4,25.0,1012.7
2021-09-22,EL HIERRO,0,41,0,0,0,23.2,25.0,1013.9
2021-09-22,LA GOMERA,0,25,0,0,0,20.8,23.5,992.0
2021-09-22,GRAN CANARIA,22,1583,12,77,26,21.6,24.6,1011.5
2021-09-22,LA PALMA,3,94,1,2,0,21.6,23.8,1012.9
2021-09-23,FUERTEVENTURA,13,284,1,0,0,20.7,23.2,1012.6
2021-09-23,TENERIFE,25,1846,3,61,24,22.2,25.6,1012.1
2021-09-23,GRAN CANARIA,28,1534,1,62,27,21.3,24.0,1011.0
2021-09-23,LA PALMA,1,93,0,2,0,21.7,23.8,1012.2
2021-09-23,LANZAROTE,4,578,0,2,2,18.7,23.2,1013.8
2021-09-23,EL HIERRO,0,53,0,0,0,22.8,24.6,1013.8
2021-09-23,LA GOMERA,0,25,0,0,0,21.0,23.8,991.3
2021-09-24,LANZAROTE,16,608,0,2,2,18.3,23.8,1016.3
2021-09-24,TENERIFE,51,2179,2,61,23,21.7,24.1,1014.4
2021-09-24,GRAN CANARIA,24,1537,0,59,23,20.9,23.4,1013.4
2021-09-24,FUERTEVENTURA,9,360,0,0,0,20.7,23.6,1015.1
2021-09-24,LA PALMA,1,60,0,2,0,20.9,23.2,1014.0
2021-09-24,LA GOMERA,0,24,0,0,0,20.3,22.6,993.5
2021-09-24,EL HIERRO,0,5,0,0,0,22.4,24.4,1015.2
2021-09-25,LA GOMERA,0,20,0,0,0,19.6,22.6,994.3
2021-09-25,GRAN CANARIA,19,1051,1,60,24,20.5,23.4,1014.2
2021-09-25,TENERIFE,38,1163,2,57,21,20.2,23.4,1015.5
2021-09-25,LANZAROTE,11,460,0,2,2,18.8,23.5,1017.2
2021-09-25,EL HIERRO,0,32,0,0,0,22.5,24.0,1016.0
2021-09-25,LA PALMA,2,116,0,2,0,20.3,23.3,1014.8
2021-09-25,FUERTEVENTURA,13,232,1,1,0,20.6,23.5,1016.0
2021-09-26,FUERTEVENTURA,2,276,2,2,1,22.1,24.2,1017.1
2021-09-26,LA GOMERA,0,13,0,0,0,19.8,22.8,995.1
2021-09-26,LA PALMA,0,49,0,2,0,21.0,23.6,1016.5
2021-09-26,LANZAROTE,9,383,1,3,2,19.2,24.0,1018.4
2021-09-26,GRAN CANARIA,20,1115,4,65,23,20.8,23.4,1015.3
2021-09-26,EL HIERRO,0,5,0,0,0,22.4,24.4,1017.4
2021-09-26,TENERIFE,22,1069,2,58,20,22.0,24.2,1016.5
2021-09-27,LA GOMERA,1,58,0,0,0,21.4,24.4,995.6
2021-09-27,GRAN CANARIA,32,1720,2,63,19,22.2,24.6,1016.3
2021-09-27,TENERIFE,40,2243,1,51,20,22.1,24.4,1017.5
2021-09-27,LANZAROTE,12,701,0,3,1,20.8,25.0,1019.6
2021-09-27,FUERTEVENTURA,13,319,0,2,1,22.6,24.6,1018.6
2021-09-27,EL HIERRO,1,85,0,0,0,23.1,24.0,1018.2
2021-09-27,LA PALMA,7,133,0,2,0,22.9,25.0,1017.6
2021-09-28,EL HIERRO,2,46,0,0,0,22.9,24.0,1019.4
2021-09-28,LA PALMA,1,171,1,1,1,22.8,23.7,1018.9
2021-09-28,LA GOMERA,0,22,0,0,0,22.0,24.4,995.8
2021-09-28,LANZAROTE,15,838,1,3,2,21.5,25.5,1019.6
2021-09-28,FUERTEVENTURA,17,492,0,2,1,22.4,24.4,1018.7
2021-09-28,TENERIFE,28,2209,3,50,18,22.3,25.2,1018.4
2021-09-28,GRAN CANARIA,24,1764,1,57,16,22.5,24.5,1016.7
2021-09-29,LA GOMERA,0,13,0,0,0,21.1,24.4,995.9
2021-09-29,TENERIFE,53,2212,3,54,18,23.0,24.8,1018.3
2021-09-29,GRAN CANARIA,18,2001,3,50,17,22.2,24.4,1016.1
2021-09-29,LA PALMA,0,96,0,1,1,21.7,23.7,1018.8
2021-09-29,EL HIERRO,1,50,0,0,0,22.8,24.0,1019.2
2021-09-29,FUERTEVENTURA,14,291,0,2,0,22.2,24.4,1017.3
2021-09-29,LANZAROTE,14,565,0,3,2,21.8,25.0,1018.1
2021-09-30,FUERTEVENTURA,2,284,0,0,0,22.8,24.8,1015.2
2021-09-30,LANZAROTE,9,462,1,4,2,21.8,26.6,1016.3
2021-09-30,TENERIFE,38,2007,4,48,17,22.0,25.7,1016.1
2021-09-30,EL HIERRO,1,37,0,0,0,22.2,23.5,1017.4
2021-09-30,GRAN CANARIA,14,1294,2,43,16,21.9,24.6,1013.8
2021-09-30,LA PALMA,0,90,1,2,1,21.8,23.7,1017.0
2021-09-30,LA GOMERA,0,11,0,0,0,20.7,23.8,994.0
2021-10-01,TENERIFE,39,2038,1,41,17,21.9,25.8,1014.3
2021-10-01,EL HIERRO,0,77,0,0,0,23.1,24.8,1015.8
2021-10-01,GRAN CANARIA,14,1499,6,43,16,22.3,24.9,1012.9
2021-10-01,FUERTEVENTURA,5,295,0,0,0,21.2,24.0,1015.5
2021-10-01,LANZAROTE,14,402,0,3,2,22.1,28.2,1015.8
2021-10-01,LA GOMERA,0,18,0,0,0,20.9,24.8,993.3
2021-10-01,LA PALMA,0,76,1,2,2,22.7,24.7,1015.0
2021-10-02,GRAN CANARIA,22,1132,0,40,16,21.9,24.8,1012.9
2021-10-02,LA PALMA,0,82,0,2,2,21.9,24.1,1014.5
2021-10-02,LANZAROTE,6,294,0,3,2,20.9,26.2,1015.7
2021-10-02,LA GOMERA,0,12,0,0,0,21.3,25.4,992.7
2021-10-02,TENERIFE,22,1377,1,40,17,22.2,25.8,1013.9
2021-10-02,FUERTEVENTURA,4,241,0,0,0,21.8,24.6,1014.8
2021-10-02,EL HIERRO,2,104,0,0,0,22.7,24.0,1015.0
2021-10-03,GRAN CANARIA,19,954,1,43,15,21.1,23.8,1015.8
2021-10-03,LA PALMA,1,100,0,2,2,21.6,23.5,1017.5
2021-10-03,EL HIERRO,0,1,0,0,0,22.2,23.7,1018.3
2021-10-03,FUERTEVENTURA,7,138,0,0,0,21.266666666666666,24.066666666666663,1015.4
2021-10-03,LANZAROTE,7,287,0,2,2,19.3,24.2,1018.4
2021-10-03,LA GOMERA,0,26,0,0,0,21.6,23.9,995.3
2021-10-03,TENERIFE,14,1186,2,43,17,21.2,23.9,1017.4
2021-10-04,TENERIFE,21,2031,2,42,17,21.6,24.6,1017.3
2021-10-04,GRAN CANARIA,21,1518,0,39,15,22.0,24.2,1015.7
2021-10-04,LA PALMA,0,93,0,1,2,21.6,24.0,1017.5
2021-10-04,EL HIERRO,0,35,0,0,0,22.2,24.1,1018.9
2021-10-04,FUERTEVENTURA,0,178,0,0,0,20.73333333333333,23.53333333333333,1016.0
2021-10-04,LANZAROTE,8,395,0,2,2,20.6,24.5,1018.6
2021-10-04,LA GOMERA,0,9,0,0,0,20.2,24.2,995.5
2021-10-05,LANZAROTE,9,459,0,3,0,19.8,23.7,1017.5
2021-10-05,GRAN CANARIA,18,1642,3,38,13,21.4,23.6,1015.4
2021-10-05,LA GOMERA,0,34,0,0,0,19.4,22.4,995.0
2021-10-05,FUERTEVENTURA,6,322,0,0,0,20.2,23.0,1016.6
2021-10-05,LA PALMA,0,119,0,1,2,21.4,23.4,1017.0
2021-10-05,EL HIERRO,0,34,0,0,0,21.9,23.2,1017.8
2021-10-05,TENERIFE,25,2189,2,40,15,21.0,23.6,1016.9
2021-10-06,EL HIERRO,1,53,0,0,0,21.7,23.2,1016.5
2021-10-06,LA PALMA,1,108,0,1,2,20.3,23.0,1015.2
2021-10-06,TENERIFE,20,2452,3,38,11,19.7,23.5,1015.0
2021-10-06,GRAN CANARIA,26,1555,3,38,12,21.1,23.8,1013.8
2021-10-06,LA GOMERA,0,26,0,0,0,19.1,22.5,993.9
2021-10-06,FUERTEVENTURA,4,396,0,0,0,22.1,24.5,1015.3
2021-10-06,LANZAROTE,10,501,1,4,0,20.5,25.2,1016.4
2021-10-07,LA PALMA,0,65,0,1,2,21.6,24.2,1014.5
2021-10-07,FUERTEVENTURA,1,192,1,1,0,19.3,22.6,1015.4
2021-10-07,TENERIFE,37,1980,4,34,12,20.4,23.6,1014.6
2021-10-07,EL HIERRO,1,113,0,0,0,21.6,23.7,1015.6
2021-10-07,GRAN CANARIA,16,1350,2,31,12,20.2,23.1,1013.5
2021-10-07,LANZAROTE,4,226,0,1,0,20.2,24.9,1016.3
2021-10-07,LA GOMERA,0,30,0,0,0,18.9,22.2,993.9
2021-10-08,LA GOMERA,0,8,0,0,0,19.5,22.8,993.4
2021-10-08,LA PALMA,0,54,0,1,2,21.8,23.8,1015.1
2021-10-08,GRAN CANARIA,14,1215,1,29,12,21.5,23.7,1013.6
2021-10-08,LANZAROTE,9,384,0,1,0,17.9,23.6,1016.6
2021-10-08,EL HIERRO,0,20,0,0,0,22.2,23.6,1016.0
2021-10-08,TENERIFE,44,1827,0,31,12,20.7,24.4,1014.8
2021-10-08,FUERTEVENTURA,4,425,1,2,0,21.1,23.2,1015.6
2021-10-09,TENERIFE,17,1043,3,34,12,21.0,24.6,1015.6
2021-10-09,LA PALMA,0,62,0,1,1,21.0,23.2,1015.8
2021-10-09,EL HIERRO,0,7,0,0,0,22.4,23.6,1016.8
2021-10-09,GRAN CANARIA,20,887,9,37,13,21.6,24.2,1013.9
2021-10-09,FUERTEVENTURA,3,273,0,2,0,21.0,24.6,1015.0
2021-10-09,LA GOMERA,0,12,0,0,0,19.6,22.9,993.7
2021-10-09,LANZAROTE,1,240,0,0,0,20.9,24.5,1016.1
2021-10-10,FUERTEVENTURA,3,65,1,3,0,20.9,24.2,1012.4
2021-10-10,GRAN CANARIA,21,676,1,38,14,21.0,23.8,1011.6
2021-10-10,LA GOMERA,0,25,0,0,0,19.3,22.8,992.4
2021-10-10,LA PALMA,0,42,0,1,1,21.0,23.2,1013.3
2021-10-10,LANZAROTE,0,240,0,0,0,20.5,24.4,1013.3
2021-10-10,EL HIERRO,0,7,0,0,0,22.2,23.6,1014.5
2021-10-10,TENERIFE,17,867,2,34,12,21.6,24.9,1013.1
2021-10-11,LA PALMA,0,64,0,0,1,20.7,22.8,1012.5
2021-10-11,EL HIERRO,0,130,0,0,0,21.7,23.6,1014.0
2021-10-11,TENERIFE,29,1815,4,35,12,21.4,24.5,1013.0
2021-10-11,LANZAROTE,4,374,0,0,0,19.3,23.6,1014.5
2021-10-11,GRAN CANARIA,24,1422,0,39,11,20.2,23.6,1012.0
2021-10-11,LA GOMERA,0,6,0,0,0,19.3,22.4,992.2
2021-10-11,FUERTEVENTURA,2,185,0,2,1,20.5,23.7,1013.4
2021-10-12,GRAN CANARIA,23,1183,1,37,12,19.8,23.0,1012.5
2021-10-12,EL HIERRO,0,5,0,0,0,21.2,23.2,1014.7
2021-10-12,LA PALMA,2,89,0,0,1,19.8,22.2,1013.4
2021-10-12,LANZAROTE,3,230,0,0,0,17.1,22.6,1015.2
2021-10-12,LA GOMERA,0,13,0,0,0,19.4,22.6,992.8
2021-10-12,FUERTEVENTURA,1,131,0,2,1,19.3,22.9,1014.0
2021-10-12,TENERIFE,21,1332,1,36,12,20.9,24.2,1013.5
2021-10-13,LA GOMERA,1,45,0,0,0,19.5,22.7,992.6
2021-10-13,FUERTEVENTURA,6,372,1,3,1,19.8,23.0,1014.4
2021-10-13,LA PALMA,0,62,0,0,0,19.9,23.2,1013.8
2021-10-13,TENERIFE,21,2190,2,38,10,20.7,24.0,1014.0
2021-10-13,GRAN CANARIA,15,1548,2,57,11,20.0,23.0,1012.8
2021-10-13,LANZAROTE,2,416,0,0,0,19.3,24.0,1015.6
2021-10-13,EL HIERRO,0,44,0,0,0,21.9,23.2,1015.4
2021-10-14,LANZAROTE,4,477,0,0,0,18.8,23.6,1016.3
2021-10-14,EL HIERRO,0,54,0,0,0,22.0,23.6,1015.6
2021-10-14,LA PALMA,0,76,0,0,0,20.5,23.2,1014.7
2021-10-14,LA GOMERA,0,16,0,0,0,19.0,22.4,993.1
2021-10-14,FUERTEVENTURA,4,285,0,2,2,20.7,23.3,1015.1
2021-10-14,GRAN CANARIA,16,1386,6,58,11,20.2,23.0,1013.5
2021-10-14,TENERIFE,27,2511,4,43,9,20.5,23.8,1014.8
2021-10-15,TENERIFE,15,1712,1,34,8,19.9,23.7,1014.7
2021-10-15,FUERTEVENTURA,8,241,0,2,2,22.0,24.0,1015.3
2021-10-15,EL HIERRO,0,27,0,0,0,21.6,23.7,1015.9
2021-10-15,LA GOMERA,0,14,0,0,0,18.5,21.8,993.3
2021-10-15,GRAN CANARIA,20,1514,10,63,12,21.0,23.4,1013.3
2021-10-15,LANZAROTE,6,507,0,0,0,20.2,24.8,1016.2
2021-10-15,LA PALMA,0,83,0,0,0,20.3,23.2,1014.5
2021-10-16,LANZAROTE,10,326,0,0,0,17.9,23.2,1015.7
2021-10-16,FUERTEVENTURA,1,128,3,4,2,20.6,23.2,1014.5
2021-10-16,EL HIERRO,0,100,0,0,0,20.6,23.0,1014.7
2021-10-16,LA PALMA,0,60,0,0,0,21.1,23.2,1014.0
2021-10-16,TENERIFE,20,1321,0,36,8,20.1,23.0,1013.9
2021-10-16,LA GOMERA,0,16,0,0,0,19.0,23.4,992.9
2021-10-16,GRAN CANARIA,28,1436,2,60,11,20.6,23.6,1012.7
2021-10-17,LANZAROTE,10,238,0,0,0,16.9,22.6,1015.5
2021-10-17,GRAN CANARIA,25,825,6,59,12,19.5,24.8,1012.3
2021-10-17,TENERIFE,13,862,2,37,8,20.1,23.4,1013.5
2021-10-17,EL HIERRO,0,2,0,0,0,21.8,26.6,1014.2
2021-10-17,LA PALMA,0,65,0,0,0,21.0,23.1,1012.9
2021-10-17,LA GOMERA,0,4,0,0,0,20.4,25.5,992.2
2021-10-17,FUERTEVENTURA,5,152,1,4,2,18.9,22.4,1014.4
2021-10-18,LA GOMERA,0,20,0,0,0,22.3,26.8,993.1
2021-10-18,GRAN CANARIA,22,1586,4,65,9,21.3,24.8,1013.5
2021-10-18,EL HIERRO,0,42,0,0,0,21.2,25.8,1015.0
2021-10-18,FUERTEVENTURA,3,143,3,6,1,20.9,23.2,1015.6
2021-10-18,LA PALMA,0,119,0,0,0,20.8,24.4,1013.6
2021-10-18,TENERIFE,36,2282,1,39,7,20.5,24.6,1014.6
2021-10-18,LANZAROTE,8,474,0,0,0,18.1,22.6,1016.4
2021-10-19,FUERTEVENTURA,5,395,0,3,1,21.4,23.2,1016.4
2021-10-19,GRAN CANARIA,40,1640,6,55,11,22.3,24.4,1014.2
2021-10-19,LA GOMERA,0,12,0,0,0,22.0,26.4,993.0
2021-10-19,LANZAROTE,4,401,1,1,0,16.8,23.0,1017.3
2021-10-19,LA PALMA,0,120,0,0,0,22.7,25.8,1015.4
2021-10-19,TENERIFE,37,2401,2,37,7,21.6,24.2,1015.5
2021-10-19,EL HIERRO,0,58,0,0,0,23.1,25.0,1015.6
2021-10-20,TENERIFE,32,2343,4,37,5,21.8,24.1,1017.7
2021-10-20,EL HIERRO,0,85,0,0,0,23.0,23.8,1018.0
2021-10-20,FUERTEVENTURA,4,285,0,2,1,21.2,23.0,1018.2
2021-10-20,GRAN CANARIA,39,1550,4,40,11,21.7,23.8,1016.2
2021-10-20,LA GOMERA,1,16,0,0,0,21.8,27.6,995.0
2021-10-20,LANZAROTE,11,466,0,1,0,19.9,24.0,1019.0
2021-10-20,LA PALMA,0,65,0,0,0,22.6,25.9,1017.5
2021-10-21,TENERIFE,38,1902,3,35,6,20.9,24.0,1017.9
2021-10-21,EL HIERRO,0,16,0,0,0,22.7,23.7,1019.0
2021-10-21,FUERTEVENTURA,4,207,0,2,1,20.5,23.1,1018.2
2021-10-21,LANZAROTE,10,339,0,1,0,19.3,24.4,1018.8
2021-10-21,LA GOMERA,3,28,0,0,0,20.7,23.6,995.6
2021-10-21,LA PALMA,1,88,0,0,0,22.0,24.0,1018.4
2021-10-21,GRAN CANARIA,27,1372,5,44,12,21.5,24.0,1016.4
2021-10-22,FUERTEVENTURA,4,230,0,1,1,20.6,22.6,1016.9
2021-10-22,EL HIERRO,0,13,0,0,0,22.1,23.2,1017.8
2021-10-22,LA PALMA,1,88,0,0,0,20.0,22.3,1016.8
2021-10-22,LA GOMERA,0,30,0,0,0,20.2,23.0,994.9
2021-10-22,LANZAROTE,10,385,0,1,0,19.2,23.3,1017.7
2021-10-22,TENERIFE,55,2168,2,20,6,20.8,23.6,1016.6
2021-10-22,GRAN CANARIA,29,1484,1,37,10,20.1,22.7,1015.2
2021-10-23,GRAN CANARIA,38,1145,1,37,10,19.8,22.2,1014.4
2021-10-23,LA GOMERA,0,21,0,0,0,20.1,22.5,994.5
2021-10-23,LANZAROTE,2,250,0,1,0,20.8,23.8,1016.7
2021-10-23,TENERIFE,25,1124,4,29,7,19.7,22.0,1015.9
2021-10-23,LA PALMA,0,69,0,0,0,19.4,21.4,1015.8
2021-10-23,EL HIERRO,0,6,0,0,0,20.6,22.2,1016.7
2021-10-23,FUERTEVENTURA,4,271,0,1,1,20.8,23.2,1015.8
2021-10-24,EL HIERRO,0,6,0,0,0,20.5,22.2,1017.6
2021-10-24,LANZAROTE,6,208,0,1,0,18.2,22.4,1018.1
2021-10-24,TENERIFE,41,1064,4,40,7,21.1,23.0,1016.8
2021-10-24,GRAN CANARIA,36,952,6,41,11,20.5,22.8,1015.5
2021-10-24,LA PALMA,0,73,0,0,0,18.5,21.4,1016.6
2021-10-24,LA GOMERA,0,7,0,0,0,20.2,22.1,995.5
2021-10-24,FUERTEVENTURA,1,149,1,2,1,19.9,22.6,1017.2
2021-10-25,TENERIFE,36,2353,6,45,6,20.3,23.0,1016.8
2021-10-25,GRAN CANARIA,36,1939,8,41,13,20.0,22.7,1015.2
2021-10-25,LA GOMERA,0,28,0,0,0,19.4,22.2,995.5
2021-10-25,FUERTEVENTURA,5,230,0,2,1,20.1,22.7,1016.3
2021-10-25,EL HIERRO,0,76,0,0,0,20.9,22.7,1018.1
2021-10-25,LA PALMA,0,157,0,0,0,19.6,22.0,1016.7
2021-10-25,LANZAROTE,8,381,0,1,0,18.7,23.0,1017.3
2021-10-26,LANZAROTE,12,355,0,1,0,17.6,22.2,1017.7
2021-10-26,GRAN CANARIA,31,1777,2,44,10,20.1,22.8,1015.4
2021-10-26,EL HIERRO,0,19,0,0,0,21.8,22.9,1018.2
2021-10-26,LA PALMA,0,135,0,0,0,20.1,22.4,1017.1
2021-10-26,LA GOMERA,1,24,0,0,0,19.8,22.8,995.8
2021-10-26,TENERIFE,28,1994,2,37,6,21.2,23.6,1016.9
2021-10-26,FUERTEVENTURA,18,289,1,2,1,19.3,22.2,1016.7
2021-10-27,EL HIERRO,0,17,0,0,0,21.6,22.6,1016.5
2021-10-27,LA GOMERA,0,9,0,0,0,19.5,22.3,994.6
2021-10-27,LA PALMA,16,203,1,1,0,18.5,21.5,1015.9
2021-10-27,GRAN CANARIA,33,1440,2,37,9,19.6,22.4,1014.4
2021-10-27,TENERIFE,57,2081,4,42,6,20.5,22.8,1015.9
2021-10-27,LANZAROTE,9,382,1,2,0,18.2,22.6,1017.2
2021-10-27,FUERTEVENTURA,6,248,0,1,1,18.4,21.6,1016.1
2021-10-28,LA PALMA,1,111,2,3,0,18.6,21.2,1015.5
2021-10-28,EL HIERRO,1,10,0,0,0,21.3,22.6,1017.0
2021-10-28,FUERTEVENTURA,6,242,0,0,1,18.6,22.6,1015.7
2021-10-28,TENERIFE,34,1774,2,40,7,20.5,23.0,1015.8
2021-10-28,LA GOMERA,0,7,0,0,0,18.5,22.0,994.6
2021-10-28,LANZAROTE,14,266,0,2,0,18.1,22.4,1016.7
2021-10-28,GRAN CANARIA,30,1195,0,33,8,18.5,21.8,1014.4
2021-10-29,TENERIFE,44,1588,6,42,7,18.6,21.8,1015.9
2021-10-29,GRAN CANARIA,33,1134,5,28,7,18.5,21.6,1015.2
2021-10-29,LANZAROTE,4,298,1,1,1,16.5,21.0,1017.7
2021-10-29,LA GOMERA,0,13,0,0,0,17.9,20.8,994.9
2021-10-29,FUERTEVENTURA,2,145,0,0,1,18.3,21.2,1016.6
2021-10-29,LA PALMA,0,57,0,3,0,19.3,21.7,1015.5
2021-10-29,EL HIERRO,0,6,0,0,0,20.7,22.6,1017.2
2021-10-30,LANZAROTE,7,139,0,1,1,15.5,20.1,1019.8
2021-10-30,EL HIERRO,0,16,0,0,0,20.2,22.4,1018.5
2021-10-30,FUERTEVENTURA,5,209,0,0,1,17.5,20.4,1018.4
2021-10-30,LA PALMA,3,61,0,3,0,18.3,21.6,1017.2
2021-10-30,LA GOMERA,3,24,0,0,0,17.5,20.7,996.4
2021-10-30,TENERIFE,27,1084,2,41,8,18.2,21.4,1017.9
2021-10-30,GRAN CANARIA,31,1027,3,29,8,18.5,21.2,1016.7
2021-10-31,LANZAROTE,5,205,1,2,1,16.3,21.4,1021.0
2021-10-31,EL HIERRO,0,1,0,0,0,20.6,22.4,1020.0
2021-10-31,LA PALMA,5,74,2,5,0,18.6,21.4,1018.6
2021-10-31,TENERIFE,19,790,2,41,9,17.7,21.1,1019.2
2021-10-31,FUERTEVENTURA,3,215,1,1,1,19.7,21.8,1020.0
2021-10-31,LA GOMERA,1,9,0,0,0,17.2,21.0,997.8
2021-10-31,GRAN CANARIA,23,871,5,33,7,18.8,21.5,1018.1
2021-11-01,TENERIFE,25,979,2,42,8,18.3,21.6,1018.5
2021-11-01,LA PALMA,1,96,0,6,0,19.4,22.2,1018.3
2021-11-01,FUERTEVENTURA,0,285,0,0,1,20.1,22.2,1019.1
2021-11-01,LA GOMERA,1,12,0,0,0,18.5,21.6,997.0
2021-11-01,EL HIERRO,0,3,0,0,0,21.1,22.7,1019.6
2021-11-01,LANZAROTE,7,134,0,2,1,16.2,22.0,1020.6
2021-11-01,GRAN CANARIA,32,1088,3,35,8,19.3,22.2,1017.3
2021-11-02,GRAN CANARIA,27,1546,3,35,9,19.0,22.2,1015.6
2021-11-02,LA PALMA,0,121,0,5,0,20.1,22.0,1016.3
2021-11-02,LANZAROTE,10,216,0,1,1,18.6,22.8,1018.5
2021-11-02,EL HIERRO,0,13,0,0,0,21.3,23.2,1017.7
2021-11-02,LA GOMERA,0,32,0,0,0,18.6,21.6,995.5
2021-11-02,FUERTEVENTURA,6,242,0,0,0,19.5,22.2,1017.5
2021-11-02,TENERIFE,46,2065,5,42,8,18.8,22.0,1016.8
2021-11-03,GRAN CANARIA,50,1757,3,33,10,20.1,22.8,1014.3
2021-11-03,FUERTEVENTURA,17,715,0,0,0,19.5,22.2,1015.8
2021-11-03,LA PALMA,5,137,1,6,0,20.4,22.4,1015.3
2021-11-03,LA GOMERA,0,1,0,0,0,19.0,22.1,994.7
2021-11-03,TENERIFE,43,2240,7,45,9,19.4,23.0,1015.5
2021-11-03,LANZAROTE,3,192,0,1,1,18.4,22.9,1016.6
2021-11-03,EL HIERRO,0,14,0,0,0,21.2,23.0,1016.9
2021-11-04,GRAN CANARIA,74,1561,4,28,10,19.5,22.5,1013.9
2021-11-04,TENERIFE,51,1596,5,45,9,20.3,23.6,1015.2
2021-11-04,LA GOMERA,3,27,0,0,0,19.3,22.4,993.6
2021-11-04,EL HIERRO,0,29,0,0,0,21.4,23.1,1015.6
2021-11-04,LANZAROTE,13,385,1,2,1,17.8,21.3,1016.4
2021-11-04,FUERTEVENTURA,14,239,1,1,0,20.0,22.4,1015.1
2021-11-04,LA PALMA,3,94,0,5,0,19.5,22.1,1014.7
2021-11-05,LA PALMA,0,113,0,4,0,18.0,19.7,1016.4
