fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,isla
2021-04-20,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,9","0,0","16,6",05:44,"27,2",14:00,99,"8,3","13,9",Varias,"11,8","1015,7",Varias,"1013,5",16,64,87,Varias,40,14:20,Lanzarote
2021-04-21,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,9","0,0","15,8",05:38,"26,0",13:59,99,"6,9","12,8",Varias,"10,9","1015,4",Varias,"1012,5",16,63,85,Varias,43,13:59,Lanzarote
2021-04-22,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,2","0,0","17,5",01:40,"26,9",13:06,12,"5,0","10,8",13:24,"9,9","1014,6",00,"1012,4",18,57,82,02:11,44,13:07,Lanzarote
2021-04-23,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,0","0,0","16,2",06:07,"25,9",10:23,99,"3,1","9,7",Varias,"8,2","1013,2",00,"1010,5",17,72,87,Varias,49,10:18,Lanzarote
2021-04-24,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,8","0,0","16,9",04:33,"26,8",13:36,25,"5,3","13,3",Varias,"10,1","1012,0",00,"1009,0",17,56,85,00:36,26,11:18,Lanzarote
2021-04-25,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,8","0,0","16,1",05:33,"25,5",14:27,25,"6,4","14,4",16:09,"11,2","1010,7",Varias,"1007,8",04,58,82,Varias,42,13:02,Lanzarote
2021-04-26,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,8","0,7","17,4",05:26,"26,1",14:02,99,"5,3","12,8",Varias,"9,2","1011,0",Varias,"1008,7",04,58,91,Varias,38,12:21,Lanzarote
2021-04-27,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"19,8","0,0","15,5",06:45,"24,2",09:44,99,"3,1","6,7",09:00,"5,8","1011,2",Varias,"1009,0",16,70,83,Varias,47,09:34,Lanzarote
2021-04-28,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"19,5","0,0","15,4",05:35,"23,6",09:47,01,"3,6","9,2",17:26,"7,4","1012,2",Varias,"1009,2",04,68,87,Varias,45,09:21,Lanzarote
2021-04-29,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"19,2","0,0","14,8",06:33,"23,6",12:49,99,"3,3","6,1",Varias,"7,5","1012,0",00,"1009,7",17,73,91,06:47,57,09:11,Lanzarote
2021-04-30,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"19,8","0,5","16,1",23:58,"23,6",13:17,99,"5,8","13,9",Varias,"4,7","1015,1",Varias,"1009,7",06,64,90,12:19,46,16:14,Lanzarote
2021-05-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"18,6","0,0","14,7",04:46,"22,6",10:35,99,"5,3","11,7",Varias,"3,1","1016,1",Varias,"1013,3",16,58,73,Varias,46,15:15,Lanzarote
2021-05-02,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,1","0,0","14,7",05:17,"25,5",14:04,01,"7,5","15,0",14:36,"6,8","1015,8",00,"1012,4",18,53,73,02:27,31,13:25,Lanzarote
2021-05-03,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,8","0,0","16,7",23:59,"25,0",13:08,01,"8,1","16,1",14:30,"8,0","1015,7",Varias,"1013,0",05,54,73,03:44,37,12:33,Lanzarote
2021-05-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,2","0,0","16,2",02:28,"24,2",13:21,34,"8,3","17,5",17:20,"8,9","1016,3",Varias,"1014,0",03,52,76,23:45,38,11:32,Lanzarote
2021-05-05,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,2","0,0","17,6",02:45,"24,9",12:30,01,"9,2","18,1",15:44,"8,1","1017,1",Varias,"1014,4",04,63,79,Varias,48,14:26,Lanzarote
2021-05-06,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,6","0,0","17,4",02:57,"25,7",13:26,01,"9,7","15,3",Varias,"12,3","1017,2",Varias,"1014,0",03,62,80,03:09,49,13:26,Lanzarote
2021-05-07,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,1","0,0","17,2",05:30,"27,0",13:14,35,"6,1","12,5",14:00,"9,7","1017,6",Varias,"1014,2",18,65,85,05:31,48,13:52,Lanzarote
2021-05-08,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,8","0,0","17,4",03:48,"26,1",12:41,34,"7,5","15,0",08:20,"11,7","1016,4",Varias,"1013,4",05,59,81,04:04,42,15:58,Lanzarote
2021-05-09,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,2","0,0","16,0",06:31,"26,5",11:27,32,"3,9","14,4",16:46,"8,6","1016,0",00,"1013,1",18,70,85,Varias,39,11:27,Lanzarote
2021-05-10,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,9","0,0","16,9",05:17,"26,9",12:10,02,"6,4","13,9",14:53,"12,0","1019,7",24,"1014,4",03,60,87,Varias,35,15:02,Lanzarote
2021-05-11,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,2","0,0","16,6",04:06,"25,7",13:59,01,"8,9","16,1",Varias,"11,1","1021,1",Varias,"1018,2",03,52,73,Varias,38,14:00,Lanzarote
2021-05-12,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,4","0,0","17,6",00:15,"25,1",13:36,01,"10,8","18,1",17:25,"10,7","1020,4",00,"1017,9",18,58,82,23:59,47,12:30,Lanzarote
2021-05-13,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,7","0,0","17,8",Varias,"25,6",13:19,01,"10,3","18,1",19:14,"10,5","1018,6",00,"1015,4",Varias,62,82,Varias,12,09:39,Lanzarote
2021-05-14,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,8","0,0","18,3",Varias,"25,2",12:54,36,"14,7","25,8",10:13,"12,1","1015,4",00,"1011,1",17,64,82,02:20,51,12:54,Lanzarote
2021-05-15,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,3","0,0","18,5",02:30,"26,1",12:44,34,"11,9","23,3",04:32,"9,2","1012,2",Varias,"1008,6",05,67,83,Varias,52,13:11,Lanzarote
2021-05-16,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,0","0,0","18,7",05:33,"27,3",13:15,34,"10,8","21,1",00:38,"11,6","1014,4",23,"1009,7",02,69,84,Varias,52,13:15,Lanzarote
2021-05-17,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,4","0,0","18,4",05:34,"26,3",12:44,36,"10,8","19,7",07:26,"10,0","1016,9",Varias,"1012,2",04,68,87,Varias,51,14:21,Lanzarote
2021-05-18,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,4","0,0","18,0",03:48,"26,8",13:35,99,"12,2","18,9",Varias,"6,5","1016,6",Varias,"1012,9",19,70,88,Varias,49,13:37,Lanzarote
2021-05-19,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,2","0,0","18,7",04:35,"25,6",13:53,35,"13,9","20,6",00:15,"7,8","1015,5",Varias,"1012,2",18,71,85,00:04,59,13:53,Lanzarote
2021-05-20,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,4","0,0","18,7",Varias,"30,0",12:14,99,"10,6","18,1",Varias,"12,1","1013,1",00,"1010,9",06,61,83,01:17,42,12:13,Lanzarote
2021-05-21,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"25,0","0,0","19,4",05:33,"30,7",15:09,33,"13,1","20,6",00:30,"11,7","1014,0",Varias,"1009,6",03,61,87,Varias,35,15:00,Lanzarote
2021-05-22,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,5","0,0","18,7",23:23,"28,3",11:57,99,"12,5","19,7",Varias,"12,1","1015,3",Varias,"1008,8",05,65,84,Varias,45,11:55,Lanzarote
2021-05-23,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,4","0,0","17,8",23:50,"25,1",13:29,02,"12,2","22,2",10:30,"12,1","1018,6",Varias,"1013,7",03,52,76,Varias,42,14:28,Lanzarote
2021-05-24,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,2","0,0","17,3",01:58,"25,1",12:30,99,"13,3","21,7",Varias,"11,2","1017,7",Varias,"1015,1",18,53,76,Varias,39,11:27,Lanzarote
2021-05-25,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,6","0,0","18,0",01:03,"25,1",12:24,99,"11,4","18,1",Varias,"10,1","1019,1",23,"1016,1",18,61,79,Varias,47,12:33,Lanzarote
2021-05-26,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,0","0,0","17,2",04:34,"24,8",13:34,36,"8,3","16,4",17:23,"11,6","1018,5",00,"1013,4",18,56,73,Varias,43,13:09,Lanzarote
2021-05-27,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,6","0,0","16,0",04:09,"25,1",11:40,99,"5,6","10,8",Varias,"5,1","1014,9",00,"1012,1",19,61,75,Varias,46,11:38,Lanzarote
2021-05-28,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,0","0,0","17,9",23:42,"26,1",12:40,36,"5,3","12,5",14:56,"8,9","1015,9",23,"1012,0",04,59,79,06:15,44,12:45,Lanzarote
2021-05-29,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,6","0,0","15,0",05:37,"28,3",13:35,11,"4,2","15,3",13:54,"11,5","1015,9",11,"1012,7",21,57,84,23:55,39,12:57,Lanzarote
2021-05-30,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,1","0,0","18,3",04:37,"27,9",13:23,02,"7,8","13,9",16:59,"7,9","1015,4",Varias,"1012,3",02,61,85,Varias,45,12:43,Lanzarote
2021-05-31,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,4","0,0","17,7",23:30,"25,0",14:54,35,"6,4","12,5",16:44,"4,9","1014,9",Varias,"1013,0",18,62,74,01:52,49,16:12,Lanzarote
2021-06-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,7","0,0","16,7",01:46,"26,7",13:38,35,"5,6","13,3",13:47,"12,4","1014,1",Varias,"1011,5",18,54,75,Varias,38,15:14,Lanzarote
2021-06-02,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,8","0,0","16,6",06:07,"26,9",15:34,99,"6,1","11,7",Varias,"11,8","1016,0",Varias,"1012,3",03,60,83,04:45,41,15:35,Lanzarote
2021-06-03,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,8","0,0","16,6",04:58,"26,9",15:57,36,"6,9","16,4",13:36,"7,0","1020,6",Varias,"1015,0",03,62,81,Varias,44,16:57,Lanzarote
2021-06-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,6","0,0","17,1",06:01,"26,1",13:00,01,"7,8","16,1",13:05,"7,3","1022,1",Varias,"1018,4",04,56,86,Varias,39,12:45,Lanzarote
2021-06-05,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,4","0,0","17,2",Varias,"25,7",12:46,02,"9,7","18,1",16:11,"12,4","1021,9",00,"1018,0",16,52,75,Varias,41,14:03,Lanzarote
2021-06-06,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,0","0,0","17,6",04:25,"26,4",13:09,02,"8,6","15,0",14:25,"11,5","1019,1",00,"1014,9",20,61,77,Varias,48,13:30,Lanzarote
2021-06-07,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,4","0,0","19,0",04:03,"25,9",14:37,35,"7,2","15,3",16:56,"4,4","1016,9",Varias,"1012,5",17,71,84,Varias,57,14:38,Lanzarote
2021-06-08,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,6","0,0","19,1",Varias,"28,0",13:50,36,"7,2","12,2",18:30,,"1015,8",Varias,"1012,8",18,70,87,Varias,51,11:00,Lanzarote
2021-06-09,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"28,0","0,0","19,9",Varias,"36,0",14:39,99,"10,3","18,9",Varias,"10,7","1016,7",Varias,"1012,1",03,43,86,Varias,16,14:50,Lanzarote
2021-06-10,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"28,0","0,0","21,0",03:28,"35,1",13:27,99,"9,4","15,3",Varias,"9,9","1015,5",00,"1010,6",05,52,75,Varias,26,13:08,Lanzarote
2021-06-11,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"25,8","0,0","19,5",23:57,"32,2",12:59,35,"9,7","16,9",Varias,"11,9","1014,5",Varias,"1011,5",07,53,86,Varias,22,16:25,Lanzarote
2021-06-12,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,2","0,0","18,4",05:44,"27,9",14:13,34,"8,6","16,9",01:17,"12,8","1017,9",Varias,"1013,3",02,62,86,Varias,46,13:19,Lanzarote
2021-06-13,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,6","0,0","18,6",00:17,"26,7",14:57,99,"7,8","13,3",Varias,"8,0","1019,6",Varias,"1017,3",02,63,78,00:46,48,14:57,Lanzarote
2021-06-14,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,4","0,0","19,5",23:44,"27,2",13:26,99,"5,8","12,8",Varias,,"1019,6",Varias,"1016,8",17,60,79,Varias,46,14:09,Lanzarote
2021-06-15,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,2","0,0","18,7",03:55,"27,7",14:10,35,"5,3","12,8",14:09,"10,9","1017,8",00,"1015,0",16,57,86,Varias,43,15:42,Lanzarote
2021-06-16,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,5","0,0","19,0",05:56,"28,0",13:43,34,"6,1","13,9",15:11,"10,8","1017,0",Varias,"1014,5",16,63,83,06:18,44,13:03,Lanzarote
2021-06-17,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,5",Ip,"20,3",Varias,"26,7",12:55,01,"6,4","12,8",14:08,"5,0","1017,2",Varias,"1014,7",04,62,90,23:11,51,16:36,Lanzarote
2021-06-18,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,5","0,0","18,6",23:40,"26,4",13:34,99,"8,6","15,3",Varias,"9,0","1018,3",Varias,"1015,5",03,54,83,00:00,32,14:19,Lanzarote
2021-06-19,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,6","0,0","17,4",03:06,"25,9",14:11,02,"9,4","16,4",14:03,"10,2","1018,9",Varias,"1016,7",05,52,72,Varias,36,15:19,Lanzarote
2021-06-20,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,0","0,0","17,9",05:37,"26,1",12:32,03,"7,2","14,4",08:15,"6,2","1018,3",00,"1015,6",18,60,86,23:55,44,12:11,Lanzarote
2021-06-21,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,4","0,1","19,0",23:30,"27,7",14:05,99,"7,2","13,3",Varias,"9,9","1017,5",Varias,"1014,6",05,59,91,07:34,40,13:28,Lanzarote
2021-06-22,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,0","0,0","18,4",04:59,"27,5",14:26,36,"8,6","15,3",12:22,"9,0","1018,0",Varias,"1015,9",04,55,80,02:37,38,12:17,Lanzarote
2021-06-23,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,1","0,0","19,3",23:59,"26,9",14:15,36,"9,2","16,4",11:11,"8,9","1017,6",00,"1014,7",18,55,76,Varias,43,15:00,Lanzarote
2021-06-24,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,3","0,0","17,8",06:06,"26,8",14:20,01,"6,9","17,5",12:41,"11,3","1017,0",Varias,"1014,6",04,56,74,06:02,42,12:30,Lanzarote
2021-06-25,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,4","0,0","15,9",06:09,"27,0",15:52,01,"5,3","11,7",19:26,"12,3","1017,4",23,"1014,7",18,61,78,Varias,46,15:54,Lanzarote
2021-06-26,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,6","0,0","18,7",01:10,"28,5",12:28,34,"6,7","14,4",16:42,"12,0","1017,3",00,"1013,6",17,59,79,Varias,45,11:40,Lanzarote
2021-06-27,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,3","0,0","19,0",05:30,"27,6",13:52,99,"9,2","16,1",Varias,"13,0","1017,7",Varias,"1014,9",04,61,81,Varias,47,13:53,Lanzarote
2021-06-28,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,0","0,0","18,9",01:29,"27,2",13:21,99,"9,7","16,9",Varias,"10,9","1018,5",Varias,"1016,4",05,59,78,Varias,48,12:58,Lanzarote
2021-06-29,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,8","0,0","19,1",02:13,"26,4",12:54,01,"10,8","20,6",15:34,"12,7","1017,8",00,"1014,7",16,61,82,02:23,49,14:21,Lanzarote
2021-06-30,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,6","0,0","18,7",06:01,"26,6",13:20,01,"8,9","15,0",13:27,"10,7","1017,1",Varias,"1015,1",17,59,74,Varias,46,14:34,Lanzarote
2021-07-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,4","0,0","19,0",05:31,"27,8",14:20,99,"6,9","12,8",Varias,"11,3","1017,0",Varias,"1015,1",18,58,78,Varias,43,13:48,Lanzarote
2021-07-02,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,5","0,0","18,2",05:13,"28,8",12:20,35,"8,1","13,9",15:31,"12,3","1017,4",Varias,"1014,8",04,65,84,Varias,44,11:57,Lanzarote
2021-07-03,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,5","0,0","19,4",Varias,"29,6",13:13,99,"10,3","18,6",Varias,"12,4","1016,9",00,"1014,5",05,64,88,03:15,45,15:31,Lanzarote
2021-07-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,8","0,0","19,5",05:36,"28,1",13:12,35,"12,5","20,6",04:14,"12,7","1017,0",Varias,"1014,1",04,68,86,03:28,56,11:09,Lanzarote
2021-07-05,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,2","0,0","19,6",01:54,"28,8",13:38,99,"10,0","16,1",Varias,,"1016,3",00,"1013,5",18,66,84,Varias,48,13:39,Lanzarote
2021-07-06,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,2","0,0","20,1",05:30,"28,3",12:59,99,"8,3","16,1",00:36,"11,6","1016,8",Varias,"1014,1",01,67,87,Varias,52,13:00,Lanzarote
2021-07-07,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,4","0,0","20,0",05:45,"28,7",14:14,36,"8,1","18,6",21:12,"10,7","1018,2",Varias,"1014,6",04,67,86,21:00,52,12:30,Lanzarote
2021-07-08,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,2","0,0","19,4",05:29,"26,9",13:43,36,"11,4","19,7",16:40,"11,8","1018,1",00,"1014,0",18,61,79,Varias,46,13:23,Lanzarote
2021-07-09,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,4","0,0","19,7",05:46,"27,0",13:50,34,"10,8","19,7",00:06,"7,5","1014,2",00,"1010,8",18,66,91,Varias,52,12:51,Lanzarote
2021-07-10,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,8","0,0","20,8",00:00,"28,9",14:27,32,"6,7","15,0",19:26,"11,3","1011,5",Varias,"1008,1",17,67,88,00:00,51,13:41,Lanzarote
2021-07-11,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,0","0,0","19,8",05:04,"28,3",15:31,99,"2,5","15,0",Varias,"5,0","1014,8",Varias,"1010,0",02,77,87,Varias,61,15:24,Lanzarote
2021-07-12,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"30,6","0,0","22,6",23:46,"38,7",12:04,35,"7,8","16,4",23:50,"10,6","1016,9",Varias,"1011,7",04,41,75,Varias,27,12:05,Lanzarote
2021-07-13,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"25,2","0,0","20,5",23:33,"29,8",14:14,36,"11,4","18,9",18:10,"11,4","1016,2",00,"1013,0",19,63,83,23:54,45,13:22,Lanzarote
2021-07-14,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,3","0,0","19,9",03:21,"28,7",13:24,36,"12,2","18,6",06:09,"12,5","1014,3",00,"1010,4",20,65,84,Varias,48,14:04,Lanzarote
2021-07-15,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,0","0,0","19,6",04:43,"28,4",14:16,02,"9,2","16,1",13:44,"12,6","1012,3",Varias,"1010,4",02,65,86,Varias,50,15:00,Lanzarote
2021-07-16,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"25,2","0,0","19,7",05:23,"30,8",14:36,99,"8,6","16,1",Varias,"12,4","1012,9",Varias,"1010,5",03,66,86,Varias,44,14:36,Lanzarote
2021-07-17,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"26,5","0,0","19,6",05:21,"33,4",13:54,34,"7,5","16,1",23:02,"12,2","1013,7",Varias,"1011,3",03,62,87,Varias,36,13:54,Lanzarote
2021-07-18,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"29,0","0,0","21,9",00:16,"36,1",13:33,34,"10,3","18,1",Varias,"12,0","1013,2",Varias,"1010,3",04,46,82,00:15,27,11:07,Lanzarote
2021-07-19,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"27,8","0,0","20,6",23:30,"34,9",13:12,34,"10,0","18,9",Varias,"12,2","1012,8",Varias,"1010,1",05,56,84,Varias,31,12:47,Lanzarote
2021-07-20,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,4","0,0","19,7",05:11,"29,2",13:01,99,"7,2","18,9",Varias,"11,5","1015,7",Varias,"1011,5",02,64,85,Varias,47,13:00,Lanzarote
2021-07-21,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,3","0,0","19,3",06:05,"27,3",12:57,36,"9,4","18,9",15:57,"12,2","1015,8",Varias,"1013,0",17,63,79,Varias,50,13:04,Lanzarote
2021-07-22,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,0","0,0","20,2",02:58,"27,9",13:20,99,"11,9","18,1",Varias,"11,5","1014,4",Varias,"1010,6",18,67,82,06:28,54,12:59,Lanzarote
2021-07-23,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,6","0,0","21,0",Varias,"28,2",13:29,01,"12,5","21,1",14:02,"10,8","1011,3",00,"1008,6",19,69,83,Varias,54,13:41,Lanzarote
2021-07-24,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,6","0,0","21,1",23:54,"28,1",12:12,34,"10,8","23,3",02:59,"8,2","1013,7",Varias,"1007,6",03,68,84,Varias,54,12:51,Lanzarote
2021-07-25,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,8","0,0","20,6",04:45,"29,0",12:55,99,"11,9","18,9",Varias,"11,8","1014,9",Varias,"1011,5",04,67,85,00:45,48,12:56,Lanzarote
2021-07-26,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,6","0,0","20,6",04:33,"28,5",13:27,99,"10,0","16,4",Varias,"10,2","1014,5",Varias,"1011,8",19,69,86,Varias,56,14:45,Lanzarote
2021-07-27,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,8","0,0","20,0",06:34,"27,6",14:38,01,"8,6","16,4",16:45,"7,4","1013,3",00,"1009,9",16,70,92,Varias,51,14:39,Lanzarote
2021-07-28,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,8","0,0","20,2",04:20,"27,5",14:32,35,"8,3","15,3",14:30,"5,4","1011,8",00,"1009,8",04,71,83,Varias,58,15:17,Lanzarote
2021-07-29,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,4","0,0","20,5",03:56,"28,4",13:43,99,"9,4","16,4",Varias,"10,8","1012,9",Varias,"1009,1",03,68,83,Varias,52,13:42,Lanzarote
2021-07-30,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,8","0,0","20,5",Varias,"29,1",12:46,35,"10,8","18,9",01:00,"11,1","1015,2",Varias,"1010,7",03,68,85,Varias,49,14:08,Lanzarote
2021-07-31,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"25,0","0,0","20,5",04:33,"29,4",13:32,35,"11,9","21,7",20:10,"12,0","1015,7",Varias,"1012,3",04,68,86,Varias,49,12:16,Lanzarote
2021-08-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,0","0,0","20,2",05:59,"27,7",13:36,01,"12,8","21,1",14:10,"11,4","1016,2",Varias,"1013,6",03,63,82,Varias,47,13:30,Lanzarote
2021-08-02,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,2","0,0","20,1",Varias,"28,3",Varias,99,"10,6","16,4",Varias,"12,1","1015,3",00,"1013,2",18,64,84,Varias,49,12:03,Lanzarote
2021-08-03,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,4","0,0","20,1",04:28,"28,8",12:27,34,"7,2","15,0",16:03,"8,0","1017,0",Varias,"1013,7",04,64,87,Varias,45,14:28,Lanzarote
2021-08-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"25,0","0,0","21,3",23:49,"28,6",14:16,99,"9,2","16,1",Varias,"10,3","1017,2",Varias,"1015,4",05,61,78,Varias,48,12:21,Lanzarote
2021-08-05,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,8","0,0","20,7",01:32,"28,8",13:28,35,"8,6","16,9",09:32,"11,5","1017,0",Varias,"1014,5",18,67,90,23:38,52,15:04,Lanzarote
2021-08-06,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,7","0,0","20,4",05:09,"29,0",13:29,01,"8,1","15,0",16:10,"11,0","1015,2",00,"1012,4",19,69,91,Varias,46,13:11,Lanzarote
2021-08-07,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,6","0,0","20,4",04:18,"28,8",14:41,99,"5,8","13,3",Varias,"8,5","1015,4",Varias,"1012,8",05,68,92,00:11,45,14:00,Lanzarote
2021-08-08,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,4","0,0","20,3",06:11,"28,5",Varias,35,"7,5","15,0",15:12,"10,7","1016,2",Varias,"1013,2",05,64,84,Varias,41,15:37,Lanzarote
2021-08-09,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"24,0","0,0","19,7",05:40,"28,3",13:01,01,"7,8","14,4",16:28,"10,8","1016,3",Varias,"1014,1",04,57,79,Varias,38,15:38,Lanzarote
2021-08-10,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,8","0,0","19,4",04:36,"28,2",14:39,36,"5,8","13,3",13:02,"8,2","1016,2",Varias,"1014,5",05,59,75,Varias,42,12:24,Lanzarote
2021-08-11,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,3","0,0","18,2",06:16,"28,4",14:38,34,"5,3","11,7",Varias,"11,3","1016,7",Varias,"1014,7",18,61,83,Varias,42,Varias,Lanzarote
